id_participant,task_type,sequence_number,timestamp,eda_value
1573-1-1-002,Perception,26,1749493352.079761,0.098104
1573-1-1-002,Perception,26,1749493352.329741,0.09705
1573-1-1-002,Perception,26,1749493352.579722,0.097533
1573-1-1-002,Perception,26,1749493352.829704,0.097343
1573-1-1-002,Perception,26,1749493353.079684,0.09724
1573-1-1-002,Perception,26,1749493353.329665,0.097943
1573-1-1-002,Perception,26,1749493353.579646,0.098075
1573-1-1-002,Perception,26,1749493353.829627,0.098587
1573-1-1-002,Perception,26,1749493354.079608,0.100036
1573-1-1-002,Perception,26,1749493354.329589,0.099817
1573-1-1-002,Perception,26,1749493354.57957,0.099582
1573-1-1-002,Perception,26,1749493354.829551,0.100519
1573-1-1-002,Perception,26,1749493355.079532,0.09926
1573-1-1-002,Perception,26,1749493355.329513,0.099202
1573-1-1-002,Reproduction,1,1749493786.296684,0.101661
1573-1-1-002,Reproduction,1,1749493786.546665,0.101778
1573-1-1-002,Reproduction,1,1749493786.796646,0.101895
1573-1-1-002,Reproduction,1,1749493787.046627,0.101851
1573-1-1-002,Reproduction,1,1749493787.296608,0.101734
1573-1-1-002,Reproduction,1,1749493787.546589,0.100636
1573-1-1-002,Reproduction,1,1749493787.79657,0.101558
1573-1-1-002,Reproduction,1,1749493788.046551,0.100797
1573-1-1-002,Reproduction,1,1749493788.296532,0.10128
1573-1-1-002,Reproduction,1,1749493788.546513,0.100402
1573-1-1-002,Reproduction,1,1749493788.796494,0.101149
1573-1-1-002,Reproduction,1,1749493789.046475,0.101324
1573-1-1-002,Reproduction,1,1749493789.296456,0.100856
1573-1-1-002,Reproduction,1,1749493789.546437,0.100783
1573-1-1-002,Reproduction,1,1749493789.796418,0.101207
1573-1-1-002,Reproduction,1,1749493790.046399,0.101134
1573-1-1-002,Reproduction,1,1749493790.29638,0.101705
1573-1-1-002,Reproduction,1,1749493790.54636,0.1021
1573-1-1-002,Reproduction,1,1749493790.796341,0.101032
1573-1-1-002,Reproduction,1,1749493791.046322,0.103008
1573-1-1-002,Reproduction,1,1749493791.296304,0.103871
1573-1-1-002,Reproduction,1,1749493791.546284,0.105071
1573-1-1-002,Reproduction,1,1749493791.796265,0.10434
1573-1-1-002,Reproduction,1,1749493792.046246,0.104281
1573-1-1-002,Reproduction,1,1749493792.296227,0.103974
1573-1-1-002,Reproduction,1,1749493792.546208,0.103505
1573-1-1-002,Reproduction,1,1749493792.796189,0.103505
1573-1-1-002,Reproduction,1,1749493793.04617,0.104501
1573-1-1-002,Reproduction,1,1749493793.296151,0.105276
1573-1-1-002,Reproduction,1,1749493793.546132,0.105862
1573-1-1-002,Reproduction,1,1749493793.796113,0.104749
1573-1-1-002,Reproduction,1,1749493794.046094,0.104398
1573-1-1-002,Reproduction,1,1749493794.296075,0.104823
1573-1-1-002,Reproduction,1,1749493794.546056,0.104076
1573-1-1-002,Reproduction,1,1749493794.796037,0.103037
1573-1-1-002,Reproduction,1,1749493795.046018,0.102422
1573-1-1-002,Reproduction,1,1749493795.295999,0.102393
1573-1-1-002,Reproduction,1,1749493795.54598,0.10292
1573-1-1-002,Reproduction,1,1749493795.795961,0.101837
1573-1-1-002,Reproduction,1,1749493796.045942,0.102525
1573-1-1-002,Reproduction,1,1749493796.295923,0.10229
1573-1-1-002,Reproduction,1,1749493796.545903,0.102686
1573-1-1-002,Reproduction,1,1749493796.795884,0.103403
1573-1-1-002,Reproduction,1,1749493797.045866,0.102949
1573-1-1-002,Reproduction,1,1749493797.295846,0.103813
1573-1-1-002,Reproduction,1,1749493797.545827,0.10352
1573-1-1-002,Reproduction,1,1749493797.795808,0.101397
1573-1-1-002,Reproduction,1,1749493798.045789,0.102144
1573-1-1-002,Reproduction,1,1749493798.29577,0.103696
1573-1-1-002,Reproduction,1,1749493798.545751,0.102671
1573-1-1-002,Reproduction,1,1749493798.795732,0.102129
1573-1-1-002,Reproduction,1,1749493799.045713,0.102173
1573-1-1-002,Reproduction,1,1749493799.295694,0.102934
1573-1-1-002,Reproduction,1,1749493799.545675,0.101236
1573-1-1-002,Reproduction,2,1749493949.784231,0.10311
1573-1-1-002,Reproduction,2,1749493950.034212,0.101778
1573-1-1-002,Reproduction,2,1749493950.284193,0.102173
1573-1-1-002,Reproduction,2,1749493950.534173,0.102949
1573-1-1-002,Reproduction,2,1749493950.784154,0.103608
1573-1-1-002,Reproduction,2,1749493951.034135,0.101939
1573-1-1-002,Reproduction,2,1749493951.284116,0.100929
1573-1-1-002,Reproduction,2,1749493951.534097,0.102671
1573-1-1-002,Reproduction,2,1749493951.784078,0.101954
1573-1-1-002,Reproduction,2,1749493952.034059,0.1021
1573-1-1-002,Reproduction,2,1749493952.28404,0.1021
1573-1-1-002,Reproduction,2,1749493952.534021,0.102203
1573-1-1-002,Reproduction,2,1749493952.784002,0.10371
1573-1-1-002,Reproduction,2,1749493953.033983,0.103037
1573-1-1-002,Reproduction,2,1749493953.283964,0.102451
1573-1-1-002,Reproduction,2,1749493953.533945,0.103739
1573-1-1-002,Reproduction,2,1749493953.783926,0.101368
1573-1-1-002,Reproduction,2,1749493954.033907,0.101324
1573-1-1-002,Reproduction,2,1749493954.283888,0.101632
1573-1-1-002,Reproduction,2,1749493954.533869,0.102261
1573-1-1-002,Reproduction,2,1749493954.78385,0.102129
1573-1-1-002,Reproduction,2,1749493955.033831,0.101441
1573-1-1-002,Reproduction,2,1749493955.283812,0.102686
1573-1-1-002,Reproduction,2,1749493955.533793,0.101822
1573-1-1-002,Reproduction,2,1749493955.783774,0.101119
1573-1-1-002,Reproduction,2,1749493956.033755,0.102744
1573-1-1-002,Reproduction,2,1749493956.283736,0.102407
1573-1-1-002,Reproduction,2,1749493956.533716,0.101807
1573-1-1-002,Reproduction,2,1749493956.783697,0.102144
1573-1-1-002,Reproduction,2,1749493957.033678,0.102115
1573-1-1-002,Reproduction,2,1749493957.283659,0.102803
1573-1-1-002,Reproduction,2,1749493957.53364,0.1033
1573-1-1-002,Reproduction,2,1749493957.783621,0.102422
1573-1-1-002,Reproduction,2,1749493958.033602,0.102729
1573-1-1-002,Reproduction,2,1749493958.283583,0.103066
1573-1-1-002,Reproduction,2,1749493958.533564,0.10393
1573-1-1-002,Reproduction,2,1749493958.783545,0.103593
1573-1-1-002,Reproduction,2,1749493959.033526,0.10311
1573-1-1-002,Reproduction,2,1749493959.283507,0.104383
1573-1-1-002,Reproduction,2,1749493959.533488,0.103974
1573-1-1-002,Reproduction,2,1749493959.783469,0.104252
1573-1-1-002,Reproduction,2,1749493960.03345,0.103125
1573-1-1-002,Reproduction,2,1749493960.283431,0.103256
1573-1-1-002,Reproduction,2,1749493960.533412,0.102949
1573-1-1-002,Reproduction,2,1749493960.783393,0.102246
1573-1-1-002,Reproduction,2,1749493961.033374,0.102715
1573-1-1-002,Reproduction,2,1749493961.283355,0.102261
1573-1-1-002,Reproduction,2,1749493961.533336,0.103959
1573-1-1-002,Reproduction,2,1749493961.783317,0.102832
1573-1-1-002,Reproduction,2,1749493962.033298,0.102598
1573-1-1-002,Reproduction,2,1749493962.283278,0.103783
1573-1-1-002,Reproduction,2,1749493962.533259,0.102466
1573-1-1-002,Reproduction,2,1749493962.78324,0.103286
1573-1-1-002,Reproduction,2,1749493963.033221,0.102993
1573-1-1-002,Reproduction,3,1749494079.774329,0.105013
1573-1-1-002,Reproduction,3,1749494080.02431,0.103857
1573-1-1-002,Reproduction,3,1749494080.274291,0.103505
1573-1-1-002,Reproduction,3,1749494080.524271,0.106096
1573-1-1-002,Reproduction,3,1749494080.774252,0.104764
1573-1-1-002,Reproduction,3,1749494081.024233,0.105028
1573-1-1-002,Reproduction,3,1749494081.274215,0.103857
1573-1-1-002,Reproduction,3,1749494081.524195,0.104383
1573-1-1-002,Reproduction,3,1749494081.774176,0.104574
1573-1-1-002,Reproduction,3,1749494082.024157,0.10494
1573-1-1-002,Reproduction,3,1749494082.274138,0.104881
1573-1-1-002,Reproduction,3,1749494082.524119,0.1039
1573-1-1-002,Reproduction,3,1749494082.7741,0.104325
1573-1-1-002,Reproduction,3,1749494083.024081,0.103871
1573-1-1-002,Reproduction,3,1749494083.274062,0.105393
1573-1-1-002,Reproduction,3,1749494083.524043,0.105876
1573-1-1-002,Reproduction,3,1749494083.774024,0.105496
1573-1-1-002,Reproduction,3,1749494084.024005,0.104047
1573-1-1-002,Reproduction,3,1749494084.273986,0.103388
1573-1-1-002,Reproduction,3,1749494084.523967,0.104149
1573-1-1-002,Reproduction,3,1749494084.773948,0.103183
1573-1-1-002,Reproduction,3,1749494085.023929,0.104032
1573-1-1-002,Reproduction,3,1749494085.27391,0.102993
1573-1-1-002,Reproduction,3,1749494085.523891,0.103578
1573-1-1-002,Reproduction,3,1749494085.773872,0.102905
1573-1-1-002,Reproduction,3,1749494086.023853,0.104881
1573-1-1-002,Reproduction,3,1749494086.273834,0.104047
1573-1-1-002,Reproduction,3,1749494086.523814,0.104457
1573-1-1-002,Reproduction,3,1749494086.773795,0.104442
1573-1-1-002,Reproduction,3,1749494087.023777,0.104793
1573-1-1-002,Reproduction,3,1749494087.273757,0.105906
1573-1-1-002,Reproduction,3,1749494087.523738,0.103769
1573-1-1-002,Reproduction,3,1749494087.773719,0.103915
1573-1-1-002,Reproduction,3,1749494088.0237,0.10494
1573-1-1-002,Reproduction,3,1749494088.273681,0.104427
1573-1-1-002,Reproduction,3,1749494088.523662,0.103813
1573-1-1-002,Reproduction,3,1749494088.773643,0.104354
1573-1-1-002,Reproduction,3,1749494089.023624,0.104193
1573-1-1-002,Reproduction,3,1749494089.273605,0.103359
1573-1-1-002,Reproduction,3,1749494089.523586,0.103403
1573-1-1-002,Reproduction,3,1749494089.773567,0.10311
1573-1-1-002,Reproduction,3,1749494090.023548,0.105086
1573-1-1-002,Reproduction,3,1749494090.273529,0.104954
1573-1-1-002,Reproduction,3,1749494090.52351,0.105013
1573-1-1-002,Reproduction,3,1749494090.773491,0.103959
1573-1-1-002,Reproduction,3,1749494091.023472,0.1039
1573-1-1-002,Reproduction,3,1749494091.273453,0.103827
1573-1-1-002,Reproduction,3,1749494091.523434,0.104837
1573-1-1-002,Reproduction,3,1749494091.773415,0.104705
1573-1-1-002,Reproduction,3,1749494092.023396,0.105042
1573-1-1-002,Reproduction,3,1749494092.273376,0.106081
1573-1-1-002,Reproduction,3,1749494092.523358,0.105115
1573-1-1-002,Reproduction,3,1749494092.773339,0.104749
1573-1-1-002,Reproduction,3,1749494093.023319,0.104383
1573-1-1-002,Reproduction,4,1749493967.032917,0.105057
1573-1-1-002,Reproduction,4,1749493967.282898,0.10431
1573-1-1-002,Reproduction,4,1749493967.532879,0.102715
1573-1-1-002,Reproduction,4,1749493967.78286,0.103461
1573-1-1-002,Reproduction,4,1749493968.03284,0.103242
1573-1-1-002,Reproduction,4,1749493968.282821,0.102568
1573-1-1-002,Reproduction,4,1749493968.532802,0.103417
1573-1-1-002,Reproduction,4,1749493968.782784,0.103432
1573-1-1-002,Reproduction,4,1749493969.032764,0.103183
1573-1-1-002,Reproduction,4,1749493969.282745,0.10434
1573-1-1-002,Reproduction,4,1749493969.532726,0.103256
1573-1-1-002,Reproduction,4,1749493969.782707,0.105042
1573-1-1-002,Reproduction,4,1749493970.032688,0.104808
1573-1-1-002,Reproduction,4,1749493970.282669,0.104486
1573-1-1-002,Reproduction,4,1749493970.53265,0.103754
1573-1-1-002,Reproduction,4,1749493970.782631,0.104691
1573-1-1-002,Reproduction,4,1749493971.032612,0.105423
1573-1-1-002,Reproduction,4,1749493971.282593,0.104325
1573-1-1-002,Reproduction,4,1749493971.532574,0.103491
1573-1-1-002,Reproduction,4,1749493971.782555,0.103959
1573-1-1-002,Reproduction,4,1749493972.032536,0.102773
1573-1-1-002,Reproduction,4,1749493972.282517,0.102159
1573-1-1-002,Reproduction,4,1749493972.532498,0.10289
1573-1-1-002,Reproduction,4,1749493972.782479,0.103359
1573-1-1-002,Reproduction,4,1749493973.03246,0.103549
1573-1-1-002,Reproduction,4,1749493973.282441,0.102451
1573-1-1-002,Reproduction,4,1749493973.532422,0.102803
1573-1-1-002,Reproduction,4,1749493973.782403,0.101412
1573-1-1-002,Reproduction,4,1749493974.032383,0.102056
1573-1-1-002,Reproduction,4,1749493974.282365,0.101544
1573-1-1-002,Reproduction,4,1749493974.532346,0.102407
1573-1-1-002,Reproduction,4,1749493974.782326,0.101866
1573-1-1-002,Reproduction,4,1749493975.032307,0.102115
1573-1-1-002,Reproduction,4,1749493975.282288,0.102261
1573-1-1-002,Reproduction,4,1749493975.532269,0.103183
1573-1-1-002,Reproduction,4,1749493975.78225,0.102934
1573-1-1-002,Reproduction,4,1749493976.032231,0.102495
1573-1-1-002,Reproduction,4,1749493976.282212,0.102905
1573-1-1-002,Reproduction,4,1749493976.532193,0.102407
1573-1-1-002,Reproduction,4,1749493976.782174,0.102803
1573-1-1-002,Reproduction,4,1749493977.032155,0.102159
1573-1-1-002,Reproduction,4,1749493977.282136,0.103798
1573-1-1-002,Reproduction,4,1749493977.532117,0.102934
1573-1-1-002,Reproduction,4,1749493977.782098,0.103388
1573-1-1-002,Reproduction,4,1749493978.032079,0.101778
1573-1-1-002,Reproduction,4,1749493978.28206,0.102598
1573-1-1-002,Reproduction,4,1749493978.532041,0.10292
1573-1-1-002,Reproduction,4,1749493978.782022,0.102627
1573-1-1-002,Reproduction,4,1749493979.032003,0.102847
1573-1-1-002,Reproduction,4,1749493979.281984,0.102788
1573-1-1-002,Reproduction,4,1749493979.531965,0.102466
1573-1-1-002,Reproduction,4,1749493979.781945,0.102861
1573-1-1-002,Reproduction,4,1749493980.031927,0.103198
1573-1-1-002,Reproduction,4,1749493980.281908,0.102071
1573-1-1-002,Reproduction,5,1749493984.781565,0.102188
1573-1-1-002,Reproduction,5,1749493985.031546,0.101544
1573-1-1-002,Reproduction,5,1749493985.281527,0.103066
1573-1-1-002,Reproduction,5,1749493985.531507,0.101778
1573-1-1-002,Reproduction,5,1749493985.781489,0.103051
1573-1-1-002,Reproduction,5,1749493986.03147,0.103286
1573-1-1-002,Reproduction,5,1749493986.281451,0.103008
1573-1-1-002,Reproduction,5,1749493986.531431,0.103652
1573-1-1-002,Reproduction,5,1749493986.781412,0.102583
1573-1-1-002,Reproduction,5,1749493987.031393,0.102276
1573-1-1-002,Reproduction,5,1749493987.281374,0.103447
1573-1-1-002,Reproduction,5,1749493987.531355,0.104779
1573-1-1-002,Reproduction,5,1749493987.781336,0.102627
1573-1-1-002,Reproduction,5,1749493988.031317,0.103212
1573-1-1-002,Reproduction,5,1749493988.281298,0.105028
1573-1-1-002,Reproduction,5,1749493988.531279,0.104705
1573-1-1-002,Reproduction,5,1749493988.78126,0.103622
1573-1-1-002,Reproduction,5,1749493989.031241,0.102817
1573-1-1-002,Reproduction,5,1749493989.281222,0.103169
1573-1-1-002,Reproduction,5,1749493989.531203,0.103871
1573-1-1-002,Reproduction,5,1749493989.781184,0.103051
1573-1-1-002,Reproduction,5,1749493990.031165,0.102437
1573-1-1-002,Reproduction,5,1749493990.281146,0.103417
1573-1-1-002,Reproduction,5,1749493990.531127,0.102568
1573-1-1-002,Reproduction,5,1749493990.781108,0.102568
1573-1-1-002,Reproduction,5,1749493991.031089,0.102085
1573-1-1-002,Reproduction,5,1749493991.28107,0.104588
1573-1-1-002,Reproduction,5,1749493991.531051,0.104574
1573-1-1-002,Reproduction,5,1749493991.781032,0.10311
1573-1-1-002,Reproduction,5,1749493992.031013,0.103549
1573-1-1-002,Reproduction,5,1749493992.280993,0.103037
1573-1-1-002,Reproduction,5,1749493992.530974,0.10371
1573-1-1-002,Reproduction,5,1749493992.780955,0.103754
1573-1-1-002,Reproduction,5,1749493993.030936,0.103403
1573-1-1-002,Reproduction,5,1749493993.280917,0.102744
1573-1-1-002,Reproduction,5,1749493993.530898,0.103066
1573-1-1-002,Reproduction,5,1749493993.780879,0.103593
1573-1-1-002,Reproduction,5,1749493994.03086,0.101178
1573-1-1-002,Reproduction,5,1749493994.280841,0.103125
1573-1-1-002,Reproduction,5,1749493994.530822,0.102832
1573-1-1-002,Reproduction,5,1749493994.780803,0.103959
1573-1-1-002,Reproduction,5,1749493995.030784,0.103066
1573-1-1-002,Reproduction,5,1749493995.280765,0.102861
1573-1-1-002,Reproduction,5,1749493995.530746,0.102964
1573-1-1-002,Reproduction,5,1749493995.780727,0.101632
1573-1-1-002,Reproduction,5,1749493996.030708,0.102393
1573-1-1-002,Reproduction,5,1749493996.280689,0.102305
1573-1-1-002,Reproduction,5,1749493996.53067,0.102715
1573-1-1-002,Reproduction,5,1749493996.780651,0.100417
1573-1-1-002,Reproduction,5,1749493997.030632,0.102817
1573-1-1-002,Reproduction,5,1749493997.280613,0.101602
1573-1-1-002,Reproduction,5,1749493997.530594,0.101793
1573-1-1-002,Reproduction,5,1749493997.780575,0.103198
1573-1-1-002,Reproduction,5,1749493998.030555,0.101295
1573-1-1-002,Reproduction,6,1749494043.52709,0.103505
1573-1-1-002,Reproduction,6,1749494043.777071,0.103154
1573-1-1-002,Reproduction,6,1749494044.027052,0.103125
1573-1-1-002,Reproduction,6,1749494044.277033,0.103169
1573-1-1-002,Reproduction,6,1749494044.527014,0.103125
1573-1-1-002,Reproduction,6,1749494044.776994,0.103256
1573-1-1-002,Reproduction,6,1749494045.026976,0.101939
1573-1-1-002,Reproduction,6,1749494045.276957,0.102554
1573-1-1-002,Reproduction,6,1749494045.526937,0.101427
1573-1-1-002,Reproduction,6,1749494045.776918,0.102422
1573-1-1-002,Reproduction,6,1749494046.026899,0.101134
1573-1-1-002,Reproduction,6,1749494046.27688,0.102598
1573-1-1-002,Reproduction,6,1749494046.526861,0.100636
1573-1-1-002,Reproduction,6,1749494046.776842,0.100973
1573-1-1-002,Reproduction,6,1749494047.026823,0.101046
1573-1-1-002,Reproduction,6,1749494047.276804,0.100768
1573-1-1-002,Reproduction,6,1749494047.526785,0.101368
1573-1-1-002,Reproduction,6,1749494047.776766,0.101149
1573-1-1-002,Reproduction,6,1749494048.026747,0.100666
1573-1-1-002,Reproduction,6,1749494048.276728,0.102144
1573-1-1-002,Reproduction,6,1749494048.526709,0.101705
1573-1-1-002,Reproduction,6,1749494048.77669,0.100168
1573-1-1-002,Reproduction,6,1749494049.026671,0.100841
1573-1-1-002,Reproduction,6,1749494049.276652,0.101822
1573-1-1-002,Reproduction,6,1749494049.526633,0.101573
1573-1-1-002,Reproduction,6,1749494049.776614,0.101588
1573-1-1-002,Reproduction,6,1749494050.026595,0.101632
1573-1-1-002,Reproduction,6,1749494050.276576,0.101705
1573-1-1-002,Reproduction,6,1749494050.526556,0.101676
1573-1-1-002,Reproduction,6,1749494050.776538,0.099861
1573-1-1-002,Reproduction,6,1749494051.026519,0.100753
1573-1-1-002,Reproduction,6,1749494051.2765,0.100197
1573-1-1-002,Reproduction,6,1749494051.52648,0.101002
1573-1-1-002,Reproduction,6,1749494051.776461,0.101061
1573-1-1-002,Reproduction,6,1749494052.026442,0.100373
1573-1-1-002,Reproduction,6,1749494052.276423,0.101895
1573-1-1-002,Reproduction,6,1749494052.526404,0.101837
1573-1-1-002,Reproduction,6,1749494052.776385,0.101719
1573-1-1-002,Reproduction,6,1749494053.026366,0.101266
1573-1-1-002,Reproduction,6,1749494053.276347,0.101866
1573-1-1-002,Reproduction,6,1749494053.526328,0.101032
1573-1-1-002,Reproduction,6,1749494053.776309,0.100973
1573-1-1-002,Reproduction,6,1749494054.02629,0.101851
1573-1-1-002,Reproduction,6,1749494054.276271,0.102217
1573-1-1-002,Reproduction,6,1749494054.526252,0.102422
1573-1-1-002,Reproduction,6,1749494054.776233,0.102232
1573-1-1-002,Reproduction,6,1749494055.026214,0.101178
1573-1-1-002,Reproduction,6,1749494055.276195,0.102393
