+id_participant,task_type,numero_sequence,time_beginning,midi_file
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,11,1721815046.3534007,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,15,1721815079.6102488,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,5,1721815113.3590615,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,20,1721815146.4612517,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,16,1721815179.600271,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,2,1721815213.9893346,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,4,1721815246.915038,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,7,1721815284.8671267,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,17,1721815318.809307,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,24,1721815351.7181299,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,12,1721815388.0949466,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,25,1721815422.2184722,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,21,1721815458.8380947,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,22,1721815491.8993423,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,8,1721815536.745707,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,14,1721815570.5979154,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+1f0ed997385e4847e3ad9891188f90bab5648970b5312b5b77921e4f936dc2f3,Reproduction,6,1721815603.432114,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,7,1721117526.0292823,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,19,1721117554.4231732,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,1,1721117593.6513164,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,8,1721117615.8561754,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,11,1721117633.6224127,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,10,1721117651.2314491,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,16,1721117666.1501498,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,23,1721117689.7184572,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,21,1721117712.747175,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,26,1721117735.025723,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,22,1721117750.755602,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,15,1721117768.6251812,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,14,1721117788.1665783,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,9,1721117805.6195407,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,5,1721117822.2360232,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,17,1721117844.4523153,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,13,1721117896.6027346,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,12,1721117920.887254,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,18,1721117939.8120563,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,25,1721117958.411723,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,2,1721117976.4691622,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,3,1721117998.3524134,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,24,1721118018.6539161,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,20,1721118044.407888,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,6,1721118062.198506,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Perception,4,1721118084.403476,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,5,1721118460.234973,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,25,1721118514.199126,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,10,1721118552.4375699,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,19,1721118597.5404158,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,21,1721118633.563697,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,15,1721118688.0237744,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,11,1721118725.4903147,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,24,1721118782.852218,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,7,1721118839.2980692,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,13,1721118895.8024693,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,23,1721118936.8565712,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,3,1721118972.2746296,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,4,1721119037.918833,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,1,1721119073.0787086,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,22,1721119145.5296936,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,14,1721119179.8883772,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,9,1721119218.8446863,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,8,1721119285.4404347,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,26,1721119341.4177632,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,12,1721119396.3471234,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,20,1721119619.8605778,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,2,1721120226.2863977,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,16,1721120759.4131463,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,17,1721120800.060115,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,18,1721120861.6129067,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+2c90c744d2ce7b6f385dc87d949fe3faa2f752713c94bad9fbc4cbb5f31f66b1,Reproduction,6,1721120894.0176623,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,8,1749505577.6837983,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,17,1749505594.9068644,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,6,1749505612.973071,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,20,1749505636.148343,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,26,1749505659.413571,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,4,1749505686.1380942,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,5,1749505701.192648,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,14,1749505724.2449186,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,3,1749505739.4779418,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,22,1749505760.900354,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,13,1749505786.8045774,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,25,1749505802.8748558,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,12,1749505825.6817424,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,15,1749505843.7576299,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,16,1749505865.3976426,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,24,1749505888.8705418,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,10,1749505907.1491537,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,2,1749505921.3038583,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,18,1749505938.4595695,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,7,1749505958.7871335,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,1,1749505979.9252071,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,21,1749505998.705867,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,23,1749506020.2347033,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,11,1749506034.5646057,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,19,1749506051.5130036,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Perception,9,1749506066.4807625,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,16,1749506105.8429196,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,23,1749506124.890162,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,19,1749506143.6692705,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,6,1749506162.0899236,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,11,1749506180.2268572,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,15,1749506197.355662,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,26,1749506214.4096668,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,13,1749506233.07662,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,5,1749506250.6246738,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,25,1749506268.303213,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,17,1749506295.5472622,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,24,1749506313.6505861,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,10,1749506331.313971,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,18,1749506349.2735188,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,22,1749506370.6543608,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,20,1749506393.9678502,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,14,1749506411.733779,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,8,1749506430.3007715,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,21,1749506446.834043,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,2,1749506464.451873,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,3,1749506486.9228902,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,1,1749506504.4667056,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,9,1749506521.5227003,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,12,1749506538.8071697,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,7,1749506556.6377249,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+30e6b03c1c7bc1a117038761a345aa2c5332a24fa64b504ea158f1f893679da7,Reproduction,4,1749506573.6778677,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+34280b35254c7467894e71cde63490555f01807cf7d23363617b9bbac2a41c0c,Perception,18,1721980580.452462,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
